district,rainfall_mm_24h,rainfall_mm_7d,slope_deg,elevation_m,soil_moisture,historical_landslide_density,distance_to_road_km,ndvi_vegetation_index,landslide_occurred
Gangtok,24.64993080742974,184.3887577981857,50.2716272315728,1443.554178724449,0.5209676157856125,0.2382783798335859,0.8177919425776656,0.4285749721962126,0
Darjeeling-adjacent-NER,43.24441161140011,113.80000287314704,39.81336963613779,1502.100981723325,0.4154308449510845,0.023343530135253275,4.035590887587305,0.04459458657282897,0
Darjeeling-adjacent-NER,29.282299424246016,172.79954325408488,32.417019248827174,943.4005227587415,0.36512390845497217,0.8444666384682654,0.5334789301034187,0.6367047485318099,0
East Khasi Hills,24.06615977335762,125.37648973872675,34.25276656302499,650.696688656614,0.614750351084719,0.3323693920515045,7.131812767944121,0.5679868438882109,0
West Kameng,20.849680435497305,164.73244312074277,39.862934735785544,913.0630969219337,0.9023825795814873,0.08841917505172286,1.7372140320624592,0.4638911907722754,1
Aizawl,64.54730877066976,506.8062118149802,56.85168784888584,2157.9544203101314,0.7785757986553749,0.15276781132614717,0.8331649286130817,0.29096534785044775,1
Churachandpur,60.983582980652386,321.8338628392416,39.103570992091804,630.7633755757024,0.42669298550368273,0.3370051640447123,1.2341623287186083,0.3842747936378903,0
Darjeeling-adjacent-NER,5.010497977816862,237.41805122278706,41.855700573513275,539.3636784267366,0.44078264494695774,0.18747318357548762,0.7410085199946561,0.21858018020418107,0
Gangtok,25.97647505270308,74.57370337564093,30.160285743562508,1314.438429986178,0.4640508421820043,0.10630668260177645,1.2126305400997814,0.8319686860783466,0
West Garo Hills,69.18496718371982,21.426077889517344,20.42153645815878,1072.1751074289161,0.4124512793889753,0.26104047133077796,0.3504443359659048,0.31321596388960005,0
Darjeeling-adjacent-NER,39.16668764360421,146.11969103215276,38.08731542658211,954.057623758524,0.36712051306521665,0.08184930997001508,4.331301183594353,0.8348201634332125,0
West Garo Hills,72.48414640453674,159.062578255936,42.63128500961109,658.3619050759453,0.6815687899699471,0.1126159491584426,8.28685598626533,0.7236925399555819,0
Upper Subansiri,89.07585928460375,236.1418833342116,33.04950951581444,1187.497224233321,0.053425142767021254,0.7011710320810094,2.690705981316042,0.9279830298933673,0
Upper Subansiri,88.50697738689158,48.71758673301588,58.18949451801079,1103.142531641878,0.11073069920158414,0.10378881517438876,4.133224904515382,0.4770484329658335,0
West Kameng,79.05559436106057,95.56887919579201,15.107084917464977,2002.1251098569587,0.5802940882166852,0.4754595946856857,0.6471839617121388,0.6311593089473989,0
Kohima,33.7546303857338,349.87417324200817,29.94164736559626,668.4297485867603,0.5842870686592256,0.11532347453703556,0.16202326795682193,0.8141310438468962,0
Churachandpur,27.48950581999089,107.60207682262102,30.512940572913326,908.1467053026271,0.15872367657265432,0.09550514343733474,2.4661938506986827,0.5309530285790787,0
East Khasi Hills,36.74466310294763,113.39082080548594,27.34090275742068,1970.5942286913828,0.5436005869932783,0.11568960080031997,4.253594685709426,0.3732469652986632,0
West Kameng,29.567329810084225,627.4185246839089,32.39091745443025,889.5047588172299,0.19037012815693977,0.2526688141764371,4.494586765238251,0.279815027582808,1
Dima Hasao,80.59777332548951,333.68644474248566,31.968992917897378,766.9689308154925,0.9361471891904385,0.06326065062341109,1.9022992845679636,0.6265053844227597,0
East Khasi Hills,61.17893036177089,258.224211482417,47.53122814255319,1468.031388058506,0.9439829569068419,0.04509396194261739,2.432818943136132,0.776244007018913,0
Aizawl,43.532027562926714,252.3639241441489,24.62224518665551,1295.0769431627955,0.588634333241445,0.565450860714496,1.1481597403756754,0.6522377442012862,1
Gangtok,12.774798729091192,83.36564683200353,35.6904526622908,1014.4651060205869,0.5073687980806821,0.00943097904854585,4.439749143881698,0.6197414850315924,0
Dima Hasao,60.279644836903124,190.95914357369625,45.204148957531444,1245.3452719482286,0.7305186267062376,0.19476824281654936,2.99005777421249,0.6691653085528556,0
Dima Hasao,89.03253684112319,155.34164751296964,30.579717901351135,1484.6651693798303,0.21139520520146576,0.2016952241511757,0.5140913510855907,0.8026404587040566,0
West Kameng,23.668122717449688,281.8545326554864,17.807389398537197,1296.4677744763992,0.3470348969380914,0.894125162160271,0.8193110143689174,0.47210395236813996,0
Kohima,82.49210661325598,37.51516335972317,26.582800344248483,1546.1893839306153,0.6070991666366928,0.5957582631303232,0.41176238405209953,0.26278508810096546,0
West Kameng,56.93405831401811,193.85254177028884,28.57930381239068,1087.1264216161007,0.22283865622435758,0.28589277022742215,1.7616523314795178,0.8591262580034013,0
Aizawl,169.28488925190533,298.087047802352,46.908535575486454,582.1436724770558,0.1444388364896012,0.2614267566212611,0.5648646572466438,0.5647298359400249,1
Darjeeling-adjacent-NER,36.15896539474913,155.94224894515096,19.0747916718665,1539.8794275616378,0.11762280880424056,0.33351700088334163,0.43221956281903384,0.5568567779303164,0
Darjeeling-adjacent-NER,25.039525465049177,160.49057007408993,10.216762584383353,1037.3901524275,0.8207006587136355,0.17715953068383722,0.4371740965112112,0.530481021825914,0
Kohima,74.40253174991952,163.4289136174186,20.10725282948488,1021.8204111507955,0.5704727790974305,0.4826267180084477,0.7726779996006973,0.5395569013332887,0
Aizawl,21.632495279013494,111.78723658296279,41.70363715051586,1647.6104026434973,0.3142872406484654,0.46343559154353137,4.1390873465544065,0.8026868343192092,0
Kohima,42.92187169837974,289.5535587514296,20.199003979712188,2196.131710328275,0.4595010557197295,0.341941545363242,6.963325687315383,0.41968816574501466,0
West Garo Hills,52.34816003656631,424.5576976723512,39.71394587033408,191.86043537580304,0.40065884429002774,0.02376952824332499,13.71683940489175,0.8280967544062132,0
Darjeeling-adjacent-NER,72.45190151564394,48.10678192325503,34.99499822185196,1010.6098436959929,0.9249134773582008,0.05425351203963474,0.10278692324389668,0.5327741225936936,0
Dima Hasao,90.28420521498603,243.23742519707122,28.220754765712545,1153.9151264155253,0.190004556629212,0.016027359839058033,2.103574972673721,0.6648659240358806,0
Churachandpur,143.09137053915364,159.0593759578807,26.443039920004516,1265.5607765322102,0.6681537418189996,0.5070714899444368,0.7746284884548493,0.7039931952364424,1
Gangtok,7.0580989860151835,73.48997219608135,38.15524557856638,1090.705298931106,0.700739158552031,0.25972843548677294,11.254012997394167,0.884145249437229,0
Aizawl,136.79583513564856,73.33421858803736,41.06747496468676,1146.8621478166892,0.584236804000583,1.2402697684475128,10.389773821505962,0.7807120762259947,1
East Khasi Hills,11.404761289081549,173.15094585469404,40.325825883753815,1420.1805978174214,0.13761729450717505,1.217367506267351,6.799289551946146,0.7112483699861456,0
Kohima,16.950899937100523,151.12887908898537,39.10308633621536,1083.0236919478864,0.7351285884255796,0.6401334301098625,0.035815665814883275,0.5209487868969116,0
Gangtok,66.4565689093481,71.05387008227906,28.087644265572692,880.3888925081087,0.27753555776077227,0.23411114531000085,0.4196309766146994,0.7764919300943789,0
East Khasi Hills,46.08545812849687,127.68673760041514,33.381453232153554,862.7273556504556,0.7815768295879484,0.15212390900321476,2.0099207479299377,0.4538128534893541,0
Gangtok,15.183776840470012,240.9994204200122,23.110146950204427,1996.917645664701,0.5878260710196449,0.08974482636689773,0.5184471986288054,0.7615195981530722,0
Churachandpur,63.02355682306114,86.25756094605836,35.91503367082834,2389.986523128073,0.5225236153043133,0.10584407226172116,4.824998969952218,0.513640450711227,0
East Khasi Hills,36.02077376214556,170.63939556889554,26.527258258534584,997.0809723768061,0.0757403631052704,1.8550135968487032,3.007746441582084,0.46911426987566507,0
West Kameng,7.670147213976492,248.3329005029759,17.18527155486921,1009.8134401232935,0.21976087130343064,0.30230597109555624,0.5086057720476421,0.598819305314163,0
Upper Subansiri,92.76418284764958,139.33558100686545,52.83569600980639,1435.164334397371,0.058988270627488466,0.00493167034126573,4.26502790076717,0.8834579223414512,0
West Kameng,20.41185872806854,76.62510668968433,47.025412467041676,1280.092628972232,0.3047876751428795,0.018121644426836336,1.724251959431653,0.519769389874144,0
Darjeeling-adjacent-NER,15.324635342551279,204.49973761839763,19.88384377717734,1111.5777376206274,0.18926485187665656,0.2455615842472348,3.0922018803186413,0.4346924321396864,0
Upper Subansiri,42.94319441999023,84.74161751969135,39.425219164137886,449.9879271126339,0.5436415869972839,0.2344221519467969,0.37655934008932,0.5673286005520112,0
West Kameng,18.312007576049872,205.73160841748347,38.77808359280474,710.7411817353742,0.24291437076678227,0.20805333933370573,1.8237638004599386,0.226111482738982,0
Upper Subansiri,62.80844384791219,177.85936619910893,47.35056797450154,1615.122691365352,0.6362392022576309,0.6940082067293947,3.7440488809800376,0.5959569859717865,0
Upper Subansiri,35.48648314439558,296.1056548501616,17.190975907498387,1032.6460519316702,0.567563617242558,0.4858185408427825,1.0600425281318424,0.5699449134106931,0
Dima Hasao,52.86715039817606,145.16503108778846,38.28042862570377,2379.7840592638686,0.19728824128946093,0.04545437568913026,0.5170179035307267,0.5895322357915646,0
Kohima,23.533164894964152,407.1564763592742,45.437259079366385,2354.0521414471195,0.8470517486379782,0.1801926650784749,2.550436308941685,0.6068141643657697,0
Kohima,45.41939266844448,249.7602171148498,29.907452880016493,649.4588528074687,0.5945370758548612,0.36320993097194376,2.5825585550695003,0.5204703468483198,0
Dima Hasao,19.047812375041126,330.343677375344,11.574458659438346,1993.0230201119384,0.1696939114981357,0.19282328043735653,0.5714822214729661,0.7734647407606751,0
Gangtok,31.938679000225907,157.93054823723892,28.26713100972817,1119.9437495215934,0.4988646032056024,0.0934317922533977,0.17968014781701808,0.460145141918623,0
West Garo Hills,40.2731500175034,128.57692558583582,12.4661003489754,1287.037265512245,0.2993648510344099,0.3956015176110337,0.45515743725777535,0.9022750151649245,0
Gangtok,6.491442594159741,81.08959982845947,45.919954979217025,1621.6963483499349,0.368873873591459,0.36877180981875624,0.8057779835307102,0.8737460117417056,0
East Khasi Hills,83.99711843349147,118.3525651340855,26.526661078866677,1801.5363920582538,0.7391760006511867,1.469351144086749,0.09238133056872154,0.20665928599750816,1
East Khasi Hills,9.865790897216948,158.87304864142124,9.923216283766518,767.3157804226225,0.3663317444068014,0.3293664252678698,6.401175271436742,0.6315481773643492,0
Upper Subansiri,16.468681832094383,274.80665138556697,27.504053126770206,2513.6376480430827,0.43706014553733397,0.8295351844292971,0.6550464067034879,0.577993454575411,0
West Kameng,19.580632727006854,167.6188882968901,48.92123187843933,1367.6919860184523,0.7409010829023532,1.1919136209897676,3.3573134482044042,0.7530393471828898,0
West Kameng,60.69678190106629,90.91122105119618,36.88613023096177,50.0,0.5346256805365543,0.22821891014686715,1.3388953845727176,0.6349804447650341,0
Kohima,25.9032850814042,67.17247596862151,44.83919015975289,1042.914560459522,0.15404044596484323,0.02173757821911423,1.7428067966107514,0.36607966769362205,0
Aizawl,117.70306855696685,100.77983405352094,36.25041632193195,2469.2915562477137,0.559261237047397,0.061957768096540314,1.9247616016612756,0.8074491885715841,0
Gangtok,122.84210960296336,92.76686585816704,47.05553116413911,845.1515802069621,0.23552265187306665,0.28044770737382224,3.70476530159344,0.7626077407775375,0
Darjeeling-adjacent-NER,62.48990070427747,319.33114527079346,40.46845845367342,2573.7648888822223,0.7940082557066587,0.8938136128646219,3.876897287986087,0.7166082723190151,1
Churachandpur,20.60262492203908,133.4348312407139,18.866115772739587,1274.3281288355533,0.7083203255961121,0.42467931219931754,0.3807603704746099,0.6172256111091066,0
West Kameng,33.98774018540364,66.38540787241357,39.05955269843219,1197.544892315573,0.13783803741550912,0.08999896577669735,0.9036568233765931,0.3683809487962819,0
Churachandpur,43.01614276312124,210.5235380883591,52.04287102218083,570.5773254416459,0.6784602123772805,0.4829840173820646,2.127655441080684,0.6172048805806905,0
Upper Subansiri,82.91152344457603,166.27661109659618,30.920119018008688,1570.1717766409922,0.225108427909633,0.8985549721350484,1.0027095836418216,0.5124214580375424,0
Churachandpur,32.464045453161674,193.27518188293837,27.028012955658703,1003.6494605709207,0.5188560243702076,0.012276708041789926,0.3562121146400077,0.6785347706795268,0
Darjeeling-adjacent-NER,19.525335348336444,169.5542725268244,38.92723728727341,1188.1452206054291,0.3741111689150856,0.11125754761150373,1.3124560580275717,0.6493841460066628,0
Dima Hasao,13.543241422583172,119.17827463795336,50.9425816694587,1072.9743366435066,0.6795552389164659,0.06650723817383346,0.6161069998831106,0.27937788751864073,0
Darjeeling-adjacent-NER,86.33049879583251,107.69033095649222,39.635522602741304,1705.3398581779811,0.38255205726963776,0.6131815368760088,0.3871760950047928,0.6985004155644187,0
Churachandpur,62.580069312487694,41.88486318137315,31.72516065927728,1077.1639946944085,0.7595156510962884,0.8883187665429987,0.9061158184447953,0.8030904213139582,1
Darjeeling-adjacent-NER,30.10875287053272,152.5687925301419,40.76411447740223,50.0,0.38948614545935384,0.3234748224888413,0.8905741195150274,0.9193994323603404,0
West Garo Hills,32.28323710618241,263.6537749664252,29.972877689212655,691.7724858414465,0.34888877169364857,0.754081487482397,0.2556282416728115,0.37204610143766337,0
Upper Subansiri,15.988095128940682,272.10883243185276,10.126283302347861,408.6278894968136,0.07142095651089513,0.4279366600611851,2.1933812641202275,0.5250019031745385,0
Gangtok,146.1824177492828,111.02261504451917,17.76258214257789,2089.457002265612,0.4022278832935345,0.4276596972470378,0.9434471088610225,0.49157116550936114,1
Dima Hasao,46.21796404214885,369.9426512748518,39.50279868098329,1558.560073152592,0.6036781149709773,0.34672238887882645,0.47574463286026947,0.47071830555344435,1
West Kameng,9.103288252920336,64.58124197209928,15.967344567521803,1228.7747214311642,0.45882569155407515,0.020525191869015053,4.2675874730060075,0.3925829913207432,0
East Khasi Hills,10.929021831128551,165.8645099792649,32.178557033016304,1082.6972739554442,0.6430028653999471,1.1057092306523348,0.0064474651280459865,0.5022764370108929,0
Gangtok,28.894031053893805,101.03318805388525,17.04483322388509,350.98134695071985,0.39852002195604325,0.17588067543209207,1.5141755626145017,0.4750389155440188,0
East Khasi Hills,18.782593355223266,167.1651681324842,38.4259596068926,1064.5582865331864,0.2668236184260258,0.6489640863734862,1.4270849236481085,0.5780118108975514,0
Upper Subansiri,39.29399122674007,331.5794233265775,43.15267128527192,1771.666493896138,0.7098643977395105,0.6642600008333006,2.7803777933762372,0.27782130748319783,1
Dima Hasao,59.38445541609232,81.96157736916363,26.264301094429964,1691.1903508641672,0.41392798807807724,1.349758712681231,1.233282624143328,0.8717985615006923,0
Kohima,17.10976701819774,143.4927810365245,15.399781580992082,1457.0871863496143,0.8262510396745611,0.15822549896729535,1.797271849930579,0.8603030678988407,0
West Kameng,30.69859235209415,134.3587719309298,50.08301842615896,365.1423975998131,0.14788587980111118,2.3808053314037987,5.97720761327011,0.6546660406159636,1
West Garo Hills,13.029525154773655,153.12850424305904,43.01107883649938,760.5273651870918,0.43220195434030567,0.14299838726439615,0.4606557277223943,0.3752564720464441,0
Kohima,121.77132342815354,107.3531271040644,29.892374155940136,1423.2658313970305,0.5084563101043063,0.2401325271588778,0.278747500848864,0.42901125436516446,0
Upper Subansiri,59.331672142142345,225.3982283550927,34.17661399513996,511.1861062458272,0.29866246750834846,0.4900105301647515,3.4335275404189853,0.5714613759477242,0
Gangtok,61.37634657311263,120.8619463235558,8.158774930114431,1633.068410214003,0.3665229758992653,0.06736207747587374,3.395740973159611,0.7581642725196839,0
West Garo Hills,56.062859107216525,114.788237421634,12.995802520996799,401.0977376848459,0.5053440977154608,0.12390192214373996,6.303268247345336,0.7798092923213801,0
Darjeeling-adjacent-NER,18.634733141318954,333.841262844079,47.85319308141693,538.3761907130332,0.7879488721900875,0.520948242507483,10.209560222393993,0.8638076357207589,0
Churachandpur,46.85413797908982,164.6285664713034,47.44287212541167,405.22569125845837,0.24497078495772517,1.4658176662869014,1.2128366686657859,0.1766971617963314,1
West Garo Hills,45.32965093708156,114.53893295979952,37.24568997966205,903.4333742618842,0.6393546182307802,0.527901307013056,1.1847367886648013,0.6802033897635713,0
Upper Subansiri,47.80952542101416,238.68032166789158,24.505737001236174,287.419848554639,0.3407198966086905,0.7930676010677881,5.875701598363285,0.7850208860003728,0
Aizawl,21.659106702330497,149.63443678730084,29.743597199463007,908.2668328323166,0.5706118428137665,0.015282979679041023,4.928020108115207,0.4995571573044315,0
Churachandpur,22.89745576151113,134.31540423896547,43.05625351925356,653.2915627107405,0.46641648283405407,0.3441777413590245,1.1767725412167294,0.4634576916630397,0
East Khasi Hills,77.13943148156667,199.93168708438452,42.66195292963996,789.145547749458,0.42670224176574423,0.9817907055589195,0.19841028744321296,0.5259598908930568,1
West Kameng,29.285929922550423,470.5303535817281,29.547005563306104,1601.4623470540457,0.609392731877469,0.458781293746197,2.176048020270586,0.8345402164523469,1
East Khasi Hills,77.15880302522223,137.04873392247032,26.172548060526314,1193.6524879528508,0.6131037071834741,0.45137584289936133,0.7823285857003719,0.4261006199452564,1
West Garo Hills,21.78767346303144,205.3805251185815,38.44766562541233,1600.9562195686483,0.202911901443426,0.090780418771624,5.981134312105772,0.6091476206619092,0
East Khasi Hills,21.040545140079523,162.26958541895078,11.830541617354779,2531.7564582680234,0.5070004420282948,0.7897189795198085,4.101254120130014,0.39074155199437155,0
Upper Subansiri,20.171810250017362,72.10657147759521,57.42948808729372,187.20609234675374,0.555804398348969,0.8011266053694712,5.780922066304654,0.5512438454647546,0
Darjeeling-adjacent-NER,38.239701399480666,96.52338259565606,33.85443615829422,873.0118238585168,0.7639907935873095,0.38077445713413627,0.21093895476322366,0.6944208489749761,0
Gangtok,80.33160401844174,208.94210305542575,36.650141377019295,582.4646860549341,0.18401388923900688,0.22248139080035775,4.999041603956761,0.5870640570109531,0
West Kameng,22.818024180661457,155.9516796592505,52.43368917851011,782.7612387622839,0.13679211579586306,0.6955305075284813,2.247882829769615,0.57701598187556,0
East Khasi Hills,21.63265531540452,129.31656564741562,16.460987048577454,1425.9541660108375,0.5559249169821211,0.25019218509186897,0.6065373066514342,0.6807052095205768,0
East Khasi Hills,47.67673277566273,218.59026877483956,9.991257615437064,2261.9553545364442,0.08656813843298414,0.6917722876900205,0.8961990348982035,0.4150380535085531,0
West Garo Hills,10.81109410990724,191.73082949810833,38.59616307762485,1586.6426353944655,0.23044379870971954,0.26536991758057216,1.5249355709164736,0.7004820379141893,0
Gangtok,83.31463115357771,58.06612431853549,20.09891657231243,1491.1276991021,0.8058121688693474,0.34680403581324887,2.469762200753997,0.2628419889634594,0
Kohima,39.71144740674605,94.10277441255107,38.19548918411974,1824.285479453818,0.2691477492920319,0.5513654549314393,0.6622833024418641,0.8115684243323218,0
East Khasi Hills,40.31977916906409,164.79186138794265,39.53987734002639,2095.138837169483,0.5325087607249002,0.12315042126969561,0.5799646635279645,0.7073875324073797,0
Upper Subansiri,88.0315174929498,85.18620051626166,33.49012879897541,2278.108406161713,0.5384795717455162,0.11339381252694768,5.567782995152909,0.6292230535585407,0
Aizawl,106.59293298124342,313.9834796583264,20.537994332453163,1492.23393892608,0.5516588305500565,0.44085694801428366,4.664409512838824,0.7392233815330794,1
West Kameng,34.685343246893645,14.116624602675062,21.220045805651626,622.6338150717378,0.23021234206452626,1.230892170827012,3.639398729968668,0.3070487981546492,0
East Khasi Hills,21.52635558732054,164.6792757900661,39.40225799091294,996.3283704060151,0.26813386882915496,0.2362607612852372,3.5770865980370967,0.8364166370518292,0
Upper Subansiri,29.205991925483332,150.22457131769937,32.510432642787926,50.0,0.204857949230192,0.9139072601720093,3.630806192913318,0.6816613438792426,0
Upper Subansiri,20.99327131442469,375.6046536632648,21.025172190752578,1659.792536222096,0.8554565237153038,0.292079771784182,6.4458403645994,0.8951000440286851,0
West Kameng,15.63535689855563,175.57062955047346,35.680823449898824,689.0203621836669,0.3850469151457506,1.4588068430688266,4.640271339480412,0.3080700662139605,0
Kohima,13.660367228913245,132.88608395520788,22.773151557361594,770.0624507972333,0.7823644573377929,0.6281781698396336,1.2299042277085295,0.959173305414894,0
Upper Subansiri,30.455074998264575,97.6115841210574,14.487044552589655,1412.169513592668,0.7784895615520325,0.7851829458075023,1.5933470187866605,0.6787673729568046,0
Aizawl,60.87891042925543,210.56868144357458,24.5360027290953,50.0,0.8640118586502411,0.4552790536712187,2.3194111963028368,0.33826202070897354,0
Upper Subansiri,43.63787240179806,151.8066801164088,34.722294489015226,1819.1219242751974,0.3248498691046225,0.8114767880605831,1.61374990916733,0.6062325222579124,1
Upper Subansiri,53.921994592860145,71.13495386106443,42.090877451063385,1533.2338268418507,0.3189359120030741,0.35937863427734595,0.8807721543559781,0.6361857302046533,0
Upper Subansiri,48.06367819638579,226.56145279363025,5.853052596124283,940.1264246925781,0.5459539127440048,0.3351182412470081,4.9359040767541345,0.5931863080614749,0
Darjeeling-adjacent-NER,7.624434899008883,126.98294091186948,37.42523440869596,1170.5236758986332,0.7173421810431243,0.8276744313572556,4.067086138674826,0.3670562275279243,1
Darjeeling-adjacent-NER,27.259072675080525,255.98759136766859,30.764637736984657,797.4644133451754,0.5235315002938058,0.006072327410495904,1.2351646425631633,0.7510013424873664,0
Kohima,40.35927321001046,334.0717109050211,39.50245179206618,2762.646019374367,0.7101999230015152,0.26063238276426903,0.3044774580674822,0.3873847452659239,1
East Khasi Hills,36.979927998143616,64.41595543174658,47.902651668206005,649.8292971856258,0.29649830933295684,0.8163158243881711,0.012203648508121964,0.6002542119418761,0
Upper Subansiri,24.25743650737752,149.13463439790854,18.437852176260353,1393.697576856773,0.49865714202682687,0.08733680273151984,0.24250588081568092,0.3685226803151021,0
Gangtok,44.602749662229016,195.10608971147659,49.409308726521516,1042.2006960809051,0.049021464769073514,1.2681230501377754,0.4202869287962362,0.46738883069030734,0
East Khasi Hills,87.77619221565979,114.5936060759467,15.827546934745065,1232.3583906371362,0.3109611662558201,0.5397562997780012,2.680833161995116,0.5722758926168956,0
Kohima,57.20065366678242,186.11954832858493,20.848519026306086,1507.5575236672307,0.260603274087624,0.5749045287299133,0.6199104053969086,0.7584141257842153,0
Dima Hasao,76.92296144519068,92.01236947741114,30.175522443717462,1530.9256822196112,0.26323999507999324,0.4380188774481781,2.518449723044196,0.35394328442158046,0
East Khasi Hills,94.73154928359307,310.4577404270754,32.05413984809572,985.8314228582668,0.7732242823241852,0.2373022107107794,0.9949423799734745,0.6486874533626089,0
East Khasi Hills,73.00367342845009,311.39386075860295,58.73255386727975,502.72018875747835,0.7815047502005871,0.24718354598341402,5.635741567613764,0.9413210297761788,0
Churachandpur,88.9376681460369,108.33400526415875,38.43892764165858,760.7445940437126,0.45861137939778795,0.7308090779671919,1.582843674408765,0.9108547509831497,1
West Garo Hills,5.139433552237566,54.211095679811194,41.57467146468188,923.6270960034509,0.199988125635792,0.05992905068405477,2.7933433912708545,0.6755211651127144,0
Churachandpur,45.968070634074564,133.33860679528183,39.76767130561711,841.9646370919148,0.4800404934769343,0.29531426706815883,1.5448528425348573,0.2575519096838042,0
Aizawl,17.998870182624884,133.20357724576937,54.924283171443996,574.9316629221069,0.5775432419503193,0.14839478311051796,6.091400071145724,0.7376390360314168,0
Darjeeling-adjacent-NER,62.11671945919648,240.88462148881612,34.37236043473376,1468.850423014424,0.3484088047179485,1.6620560983822796,2.9071625805627384,0.5358003742332756,1
Darjeeling-adjacent-NER,68.709626473704,71.93212066523981,36.50164764430398,386.5621547847893,0.7890109835940478,0.001479929205287098,2.569162404415053,0.16333193055197676,0
West Garo Hills,18.39768506782453,380.6818879248956,38.66660846613697,1169.1540996510857,0.7503366967554371,0.02631677437064421,2.2430646108478176,0.6812785100514928,0
West Kameng,71.6695713398287,127.99062678536303,30.971289185664062,220.71975758287772,0.5454622417772828,1.3692283498297424,11.18788241007007,0.4113363359784686,1
West Kameng,39.014513301712114,183.58421028019362,18.47907447142514,1854.629383149593,0.45387216460045654,0.31392235114283035,2.886034200926857,0.8514721742224378,0
Kohima,40.051368652752814,178.58278377205147,30.723422568790838,831.1261565265872,0.23488669679433374,0.05964839320163332,3.507484387006702,0.2556276055478593,0
West Garo Hills,71.81620584660662,312.4853196510482,2.8404528937058413,763.437141865104,0.5818906554276894,0.23814714124626174,0.213110560966302,0.42215272226850964,0
East Khasi Hills,20.39998133744836,261.09327543732303,38.506777528769824,662.6420857293224,0.2676645566663147,0.15583131557701121,4.208014037220663,0.6754475971721233,0
West Kameng,71.44709895481537,417.71057312450483,14.896848255003846,2223.1214109509556,0.5491237739694248,0.968584160052211,2.2702898794962745,0.5642167491600313,1
Upper Subansiri,20.513834766683246,133.22251062742575,14.558355206935639,1996.4739561969018,0.6180803544894121,0.4653618569767362,1.0261762752655228,0.47558544040082545,0
Gangtok,38.715698969971726,145.03441046247053,35.68522565175078,1232.6159937246675,0.3155702225104386,0.05594345325375854,2.1788339294048242,0.8687608198863332,0
East Khasi Hills,20.39129556008331,56.50278248368289,39.820105445681946,898.8235044530102,0.7457514942356032,0.30753262876079024,2.4557433681048666,0.48154707448846035,0
Aizawl,48.424900122466596,187.36837487984465,17.828820576494316,2445.3766840084363,0.7488689280562748,0.05776075540157732,0.7534028614976951,0.4143390329547662,0
Upper Subansiri,47.26103888001818,42.196059496394746,32.80885710052012,1498.6099518694891,0.3255222500211404,0.4377253805750993,1.4364763168940535,0.9909873554593256,0
Upper Subansiri,42.882517935705515,162.1089573722841,22.35484977768464,1046.8539756955872,0.4042998965042655,0.519646550637696,3.1944736500588418,0.6431876460995539,0
West Garo Hills,27.53086562777771,171.97712152833424,43.49563764151519,863.3695240081366,0.6911080587069526,0.3303607583881185,0.6399677849040625,0.6611626330569991,1
Kohima,66.24292096112079,182.257021640569,23.239697386254388,1690.677579739334,0.38608900894383186,1.3520383583107594,4.521633497668571,0.437504192864372,1
Aizawl,5.861325656535531,177.26316104232967,36.01817875672412,1067.658729837399,0.19518250572490384,1.1553575332423298,0.2017416021301489,0.6022202455375341,0
West Kameng,34.384314414813346,86.10012776378674,44.19738315347765,396.6615058137477,0.05621951350914203,0.09222622049362444,2.176010624454299,0.5616820569139596,0
West Garo Hills,78.77634245084046,415.9003968484222,7.256107980576067,1303.1367965411678,0.8600138931999014,0.00013177590604455922,1.1938268549036273,0.38223519449375143,0
West Kameng,90.29360808219774,111.71301466010209,32.02780544646848,1343.2464573599027,0.630970445358164,0.4347709113323965,0.13696795385467683,0.11137985487623808,1
West Garo Hills,45.3198188653594,281.08085179600016,34.046800105062914,1226.6065852288543,0.48847713991727737,0.2582319110224062,3.7234423554583223,0.4810981651566739,0
West Garo Hills,45.51004135910064,512.5854643730481,23.737602683646198,1503.108791984109,0.6319063263349487,0.16298194908513464,1.9771306896413492,0.6963200778465257,0
West Garo Hills,15.023218877133479,147.11189044996834,31.83191495770194,1005.902829463113,0.44052202127705453,0.9950349257952124,3.1410249964622086,0.8785300130157104,0
Kohima,18.869893099919626,66.43273199439335,19.92672855854701,1204.2090150083507,0.4387773730860295,1.5360254656650354,1.1955862893250155,0.8308676476442528,0
West Garo Hills,4.6902998146452415,92.3740289639114,54.15339313409663,1194.0147257518438,0.41766315045787883,1.0670163724757928,4.908512067716146,0.1635205131079029,0
Dima Hasao,50.77858098833009,157.8588391731125,10.461532770159515,396.6853930016864,0.8291823059502957,0.27741510917308704,0.21854640303812817,0.8395760044895156,0
Gangtok,123.5806091667903,407.78010857543234,47.43710401347207,1621.6681541246999,0.7425165090464686,0.48608989858706386,0.6643234770552906,0.352352092273116,1
West Kameng,89.5811999919115,51.60754427380727,38.7094263265997,1530.1259414813742,0.8898035585819589,0.07529091858445255,3.957028289864877,0.7356361019699461,0
East Khasi Hills,13.710746325603399,156.78358223887778,36.406854017011256,1793.5347654115544,0.756723129145534,1.2052050218010857,7.734976042542967,0.660554801717325,0
Churachandpur,17.297363856355897,131.0175970281154,38.15777412483942,594.5183506416414,0.176460130125895,0.13344946463729734,4.684252892571826,0.4907955005639576,0
Aizawl,82.52281263926976,206.68630414731612,29.062664966708617,946.4080859913884,0.8533229312198457,0.08564346657188836,0.656206964762467,0.5129978114689133,0
